comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible
cmp_876175a652730ff9,gt_35a39ec308ee87fc,IL12B,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1878,1878,1878.0,0,1878,0,1878,1878,1751,930,930,930,519,805,458,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_876175a652730ff9.parquet,intermediate/15b4/comparisons/cmp_876175a652730ff9.json,PROCESSED_NOW,400822.0,,400822.0,,8407.0,,8407.0,,False,True,False,False,False,False,False,True,False,False
cmp_9d8c13f3b6460d45,gt_c2f3696fd5d03431,PNPLA3,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2102,2102,2102.0,0,2102,0,2102,2102,1973,1478,1478,1478,900,1344,818,,228,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_9d8c13f3b6460d45.parquet,intermediate/15b4/comparisons/cmp_9d8c13f3b6460d45.json,PROCESSED_NOW,400822.0,,400822.0,,6214.0,,6214.0,,True,True,True,True,True,True,False,True,False,True
cmp_5181e0eccfa7681d,gt_c2f3696fd5d03431,PNPLA3,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2102,2102,2102.0,0,2102,0,2102,2102,1973,1352,1352,1352,979,1258,896,,239,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5181e0eccfa7681d.parquet,intermediate/15b4/comparisons/cmp_5181e0eccfa7681d.json,PROCESSED_NOW,400822.0,,400822.0,,8407.0,,8407.0,,True,True,True,True,True,True,False,True,False,True
cmp_79fce02d1594d422,gt_1532a9ca07d456ce,TNFRSF1A,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,AFR,SENSITIVITY,False,False,0.01,5e-08,3,50,1709,1709,1709.0,0,1709,0,1709,1709,1578,1295,1295,1295,594,1163,515,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_79fce02d1594d422.parquet,intermediate/15b4/comparisons/cmp_79fce02d1594d422.json,PROCESSED_NOW,400822.0,,400822.0,,6214.0,,6214.0,,False,True,False,False,False,False,False,True,False,False
cmp_e3aad931b32c1886,gt_1532a9ca07d456ce,TNFRSF1A,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1709,1709,1709.0,0,1709,0,1709,1709,1578,1220,1220,1220,656,1046,576,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_e3aad931b32c1886.parquet,intermediate/15b4/comparisons/cmp_e3aad931b32c1886.json,PROCESSED_NOW,400822.0,,400822.0,,8407.0,,8407.0,,False,True,False,False,False,False,False,True,False,False
cmp_df67814fae256ab5,gt_d5f1eb0727f1fc8c,IL12B,Pan-UKB,Pan-UKB::biomarkers|30600|both_sexes||irnt,Albumin,AFR,SENSITIVITY,False,False,0.01,5e-08,3,50,1878,1878,1878.0,0,1878,0,1878,1878,1751,1038,1038,1038,482,892,421,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_df67814fae256ab5.parquet,intermediate/15b4/comparisons/cmp_df67814fae256ab5.json,PROCESSED_NOW,367192.0,,367192.0,,5759.0,,5759.0,,False,True,False,False,False,False,False,True,False,False
cmp_0e149b6409844bc6,gt_d5f1eb0727f1fc8c,IL12B,Pan-UKB,Pan-UKB::biomarkers|30600|both_sexes||irnt,Albumin,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1878,1878,1878.0,0,1878,0,1878,1878,1751,930,930,930,519,793,458,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_0e149b6409844bc6.parquet,intermediate/15b4/comparisons/cmp_0e149b6409844bc6.json,PROCESSED_NOW,367192.0,,367192.0,,7694.0,,7694.0,,False,True,False,False,False,False,False,True,False,False
cmp_3a1c4d856b9f1002,gt_e2a7ed2a815c1261,TNFRSF1A,Pan-UKB,Pan-UKB::biomarkers|30600|both_sexes||irnt,Albumin,AFR,PRIMARY,False,True,0.01,5e-08,3,50,1709,1709,1709.0,0,1709,0,1709,1709,1578,1295,1295,1295,593,1147,514,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_3a1c4d856b9f1002.parquet,intermediate/15b4/comparisons/cmp_3a1c4d856b9f1002.json,PROCESSED_NOW,367192.0,,367192.0,,5759.0,,5759.0,,True,True,True,False,False,True,False,True,False,True
cmp_cad575f1b76c6d4c,gt_e2a7ed2a815c1261,TNFRSF1A,Pan-UKB,Pan-UKB::biomarkers|30600|both_sexes||irnt,Albumin,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1709,1709,1709.0,0,1709,0,1709,1709,1578,1220,1220,1220,662,1027,582,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_cad575f1b76c6d4c.parquet,intermediate/15b4/comparisons/cmp_cad575f1b76c6d4c.json,PROCESSED_NOW,367192.0,,367192.0,,7694.0,,7694.0,,True,True,True,False,False,True,False,True,False,True
cmp_31363dc2ab3ab085,gt_0c5a522d1cea1ece,IL12B,Pan-UKB,Pan-UKB::biomarkers|30610|both_sexes||irnt,Alkaline phosphatase,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1878,1878,1878.0,0,1878,0,1878,1878,1751,930,930,930,519,805,458,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_31363dc2ab3ab085.parquet,intermediate/15b4/comparisons/cmp_31363dc2ab3ab085.json,PROCESSED_NOW,400988.0,,400988.0,,8422.0,,8422.0,,True,True,True,False,False,True,False,True,False,True
cmp_ed0271b07af0362c,gt_0c5a522d1cea1ece,IL12B,Pan-UKB,Pan-UKB::biomarkers|30610|both_sexes||irnt,Alkaline phosphatase,MID,PRIMARY,False,True,0.01,5e-08,3,50,1878,1878,1878.0,0,1878,0,1878,1878,1751,772,772,772,540,732,476,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_ed0271b07af0362c.parquet,intermediate/15b4/comparisons/cmp_ed0271b07af0362c.json,PROCESSED_NOW,400988.0,,400988.0,,1497.0,,1497.0,,True,True,True,False,False,True,False,True,False,True
cmp_d41de7fec7dfca3d,gt_9a0a8eb6c834f627,TNFRSF1A,Pan-UKB,Pan-UKB::biomarkers|30610|both_sexes||irnt,Alkaline phosphatase,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1709,1709,1709.0,0,1709,0,1709,1709,1578,1220,1220,1220,656,1046,576,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_d41de7fec7dfca3d.parquet,intermediate/15b4/comparisons/cmp_d41de7fec7dfca3d.json,PROCESSED_NOW,400988.0,,400988.0,,8422.0,,8422.0,,False,True,False,False,False,False,False,True,False,False
cmp_a80e2c9e5e2e04ce,gt_9a0a8eb6c834f627,TNFRSF1A,Pan-UKB,Pan-UKB::biomarkers|30610|both_sexes||irnt,Alkaline phosphatase,MID,SENSITIVITY,False,False,0.01,5e-08,3,50,1709,1709,1709.0,0,1709,0,1709,1709,1578,1071,1071,1071,676,1037,595,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_a80e2c9e5e2e04ce.parquet,intermediate/15b4/comparisons/cmp_a80e2c9e5e2e04ce.json,PROCESSED_NOW,400988.0,,400988.0,,1497.0,,1497.0,,False,True,False,False,False,False,False,True,False,False
cmp_1f26d8cbd14e5f9a,gt_880c09aa6e82a823,ABCA1,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,4170,4170,4170.0,0,4170,0,4170,4170,3803,2450,2450,2450,1486,2058,1286,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_1f26d8cbd14e5f9a.parquet,intermediate/15b4/comparisons/cmp_1f26d8cbd14e5f9a.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
cmp_d54a40e6cf16218c,gt_aeeeee5ba6d1cdd4,ADRB1,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1975,1975,1975.0,0,1975,0,1975,1975,1845,1050,1050,1050,570,892,499,,15,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d54a40e6cf16218c.parquet,intermediate/15b4/comparisons/cmp_d54a40e6cf16218c.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_5e91511345dcb580,gt_3aaa98b315ec15ca,ADRB2,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1759,1759,1759.0,0,1759,0,1759,1759,1654,1225,1225,1225,629,1060,571,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_5e91511345dcb580.parquet,intermediate/15b4/comparisons/cmp_5e91511345dcb580.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
cmp_7ab7ecbd6dedb632,gt_d9cb93951608efa4,ANGPTL3,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,True,False,0.01,5e-08,3,50,1298,1298,1298.0,0,1298,0,1298,1298,1173,641,641,602,295,530,242,,192,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_7ab7ecbd6dedb632.parquet,intermediate/15b4/comparisons/cmp_7ab7ecbd6dedb632.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,False,False,False,True,False,False,True,False,False
cmp_e423440085884f5d,gt_2a3973930dfa8079,ANGPTL8,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2184,2184,2184.0,0,2184,0,2184,2184,2005,1334,1334,1334,779,1092,664,,150,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e423440085884f5d.parquet,intermediate/15b4/comparisons/cmp_e423440085884f5d.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_d980e0c61201f1e2,gt_e472a4b9838e4efd,APOA1,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2325,2325,2325.0,0,2325,0,2325,2325,2189,1129,1129,1129,678,966,605,,290,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d980e0c61201f1e2.parquet,intermediate/15b4/comparisons/cmp_d980e0c61201f1e2.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_8ea6bd70ef7deb11,gt_638010dd904ff52a,APOB,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,True,False,0.01,5e-08,3,50,2630,2630,2630.0,0,2630,0,2630,2630,2491,1191,1191,1191,482,936,426,,308,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_8ea6bd70ef7deb11.parquet,intermediate/15b4/comparisons/cmp_8ea6bd70ef7deb11.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,False,False,False,True,False,False,True,False,False
cmp_049db12e6e9d0ad5,gt_8710f4213a54e500,APOC3,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2333,2333,2333.0,0,2333,0,2333,2333,2197,1137,1137,1137,673,974,599,,292,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_049db12e6e9d0ad5.parquet,intermediate/15b4/comparisons/cmp_049db12e6e9d0ad5.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_934a6d93c5b0ee20,gt_7e022850efc1272a,APOE,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1735,1735,1735.0,0,1735,0,1735,1735,1600,1095,1095,1095,699,992,612,,466,34,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,True,intermediate/15b4/comparisons/cmp_934a6d93c5b0ee20.parquet,intermediate/15b4/comparisons/cmp_934a6d93c5b0ee20.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,True,False
cmp_fdecc0121c6842d9,gt_911740b41c241344,CETP,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2629,2629,2629.0,0,2629,0,2629,2629,2453,1566,1566,1566,916,1391,805,,85,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_fdecc0121c6842d9.parquet,intermediate/15b4/comparisons/cmp_fdecc0121c6842d9.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_abdef92a78b809ed,gt_63507162bcaa3920,DGAT2,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2693,2693,2693.0,0,2693,0,2693,2693,2511,1254,1254,1254,526,1000,450,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_abdef92a78b809ed.parquet,intermediate/15b4/comparisons/cmp_abdef92a78b809ed.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
cmp_9d101cf21b1d54b0,gt_40a892854f5916e0,FDFT1,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,4665,4665,4665.0,0,4665,0,4665,4665,4442,2491,2491,2483,1457,2118,1343,,3,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_9d101cf21b1d54b0.parquet,intermediate/15b4/comparisons/cmp_9d101cf21b1d54b0.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_cb1db4274fd68dda,gt_db347719699507ec,HCAR2,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1828,1828,1828.0,0,1828,0,1828,1828,1667,960,960,960,518,814,425,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_cb1db4274fd68dda.parquet,intermediate/15b4/comparisons/cmp_cb1db4274fd68dda.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
cmp_c119e7f321b7da42,gt_789afc52cefd4f2d,HCAR3,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2037,2037,2037.0,0,2037,0,2037,2037,1855,1100,1100,1100,612,934,505,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_c119e7f321b7da42.parquet,intermediate/15b4/comparisons/cmp_c119e7f321b7da42.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
cmp_ad432fa8da06a521,gt_a2fbc60777f1e768,HMGCR,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2438,2438,2438.0,0,2438,0,2438,2438,2231,1030,1030,1030,555,891,474,,323,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ad432fa8da06a521.parquet,intermediate/15b4/comparisons/cmp_ad432fa8da06a521.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_f0f29abb59b9d257,gt_fd898132e38f7788,LPA,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,3752,3752,3752.0,0,3752,0,3752,3752,3522,1640,1640,1640,718,1225,641,,244,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_f0f29abb59b9d257.parquet,intermediate/15b4/comparisons/cmp_f0f29abb59b9d257.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_0398a8ba3b5e8f67,gt_6b7b6bd038da9052,MTTP,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2943,2943,2943.0,0,2943,0,2943,2943,2723,1568,1568,1568,908,1389,800,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_0398a8ba3b5e8f67.parquet,intermediate/15b4/comparisons/cmp_0398a8ba3b5e8f67.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
cmp_85eb1208bd6067d0,gt_c6647379089cd913,NPC1L1,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,True,False,0.01,5e-08,3,50,2265,2265,2265.0,0,2265,0,2265,2265,2101,919,919,919,569,822,492,,96,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_85eb1208bd6067d0.parquet,intermediate/15b4/comparisons/cmp_85eb1208bd6067d0.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,False,False,False,True,False,False,True,False,False
cmp_52c726367c7f795d,gt_1b1f490edcf0cd67,NR1H3,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2029,2029,2029.0,0,2029,0,2029,2029,1844,895,895,895,512,775,421,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_52c726367c7f795d.parquet,intermediate/15b4/comparisons/cmp_52c726367c7f795d.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
cmp_f535db3143d8cc5c,gt_5e044fcde2890531,NR1H4,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2683,2683,2683.0,0,2683,0,2683,2683,2521,1368,1368,1368,568,1164,497,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_f535db3143d8cc5c.parquet,intermediate/15b4/comparisons/cmp_f535db3143d8cc5c.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
cmp_30515c33d724a244,gt_5546449a60969756,PCSK9,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2499,2499,2499.0,0,2499,0,2499,2499,2359,1399,1399,1397,727,1209,674,,187,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_30515c33d724a244.parquet,intermediate/15b4/comparisons/cmp_30515c33d724a244.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_0457e31e96e0c45d,gt_a720a56d887401e7,PPARA,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,True,False,0.01,5e-08,3,50,2277,2277,2277.0,0,2277,0,2277,2277,2136,1393,1393,1393,829,1176,751,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_0457e31e96e0c45d.parquet,intermediate/15b4/comparisons/cmp_0457e31e96e0c45d.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,False,False,False,False,False,False,True,False,False
cmp_1d83b5a66060b474,gt_a771e8ce8bd5d5d6,PPARG,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1841,1841,1841,1029,1498,877,,20,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_1d83b5a66060b474.parquet,intermediate/15b4/comparisons/cmp_1d83b5a66060b474.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_4965252417aa1caf,gt_0e169e1a379505e6,SLC10A2,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2162,2162,2162.0,0,2162,0,2162,2162,2033,1209,1209,1209,691,1070,615,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_4965252417aa1caf.parquet,intermediate/15b4/comparisons/cmp_4965252417aa1caf.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
cmp_af4816c514d95ac6,gt_9332f01cb4a157fe,THRB,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,6468,6468,6468.0,0,6468,0,6468,6468,6079,3384,3384,3384,1738,2785,1575,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_af4816c514d95ac6.parquet,intermediate/15b4/comparisons/cmp_af4816c514d95ac6.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,False,False,False,True,False,False
