comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible
cmp_562bf6b74a067fe1,gt_8eacc233dce7b2c8,IL5,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,1826,734,,0,732,0,732,732,676,732,732,732,436,729,399,399.0,234,0,234.0,0.0,True,True,0.0,0.0,3.0,3.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,True,,True,,False,intermediate/15b4/comparisons/cmp_562bf6b74a067fe1.parquet,intermediate/15b4/comparisons/cmp_562bf6b74a067fe1.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_596f61a009141a06,gt_8eacc233dce7b2c8,IL5,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1826,591,,0,569,0,569,569,569,569,569,569,382,568,381,381.0,229,0,229.0,0.0,True,True,0.0,0.0,1.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,True,,True,,False,intermediate/15b4/comparisons/cmp_596f61a009141a06.parquet,intermediate/15b4/comparisons/cmp_596f61a009141a06.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_297fbf716b9104dc,gt_8eacc233dce7b2c8,IL5,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,1826,716,,0,450,0,450,450,406,450,450,450,383,450,345,345.0,224,84,224.0,84.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,True,,True,,True,intermediate/15b4/comparisons/cmp_297fbf716b9104dc.parquet,intermediate/15b4/comparisons/cmp_297fbf716b9104dc.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,True,True,True,True
cmp_377f011c20740fe6,gt_d2fd12497bba2d5c,IL6,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2123,1720,,0,1066,0,1066,1066,1014,1066,1066,1066,735,1064,700,700.0,79,0,79.0,0.0,True,True,0.0,0.0,1.0,2.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,5051.0,27607.0,32658.0,0.15466348214832507,True,True,,True,,False,intermediate/15b4/comparisons/cmp_377f011c20740fe6.parquet,intermediate/15b4/comparisons/cmp_377f011c20740fe6.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_df338e515712a29b,gt_d2fd12497bba2d5c,IL6,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2123,945,,0,939,0,939,939,895,939,939,939,800,939,763,763.0,79,0,79.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,True,,True,,False,intermediate/15b4/comparisons/cmp_df338e515712a29b.parquet,intermediate/15b4/comparisons/cmp_df338e515712a29b.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_01c999296b50331d,gt_d2fd12497bba2d5c,IL6,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2123,971,,0,853,0,853,853,853,853,853,853,735,853,735,735.0,79,0,79.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,True,,True,,False,intermediate/15b4/comparisons/cmp_01c999296b50331d.parquet,intermediate/15b4/comparisons/cmp_01c999296b50331d.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_81b7013723919858,gt_d2fd12497bba2d5c,IL6,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2123,1315,,0,832,0,832,832,788,832,832,832,658,824,615,615.0,51,0,51.0,0.0,True,True,0.0,0.0,6.0,3.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,True,,True,,False,intermediate/15b4/comparisons/cmp_81b7013723919858.parquet,intermediate/15b4/comparisons/cmp_81b7013723919858.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_0774efc1872e713e,gt_7f50a9fa80553ca7,TNFSF15,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2004,1227,,0,778,1,778,779,718,779,779,779,479,777,439,439.0,3,0,3.0,0.0,True,True,0.0,0.0,0.0,2.0,binary,cc,120646.0,1245933.0,1366579.0,0.08828322402144333,True,binary,cc,5051.0,27607.0,32658.0,0.15466348214832507,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0774efc1872e713e.parquet,intermediate/15b4/comparisons/cmp_0774efc1872e713e.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_66091c879cda73f3,gt_7f50a9fa80553ca7,TNFSF15,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2004,703,,0,696,0,696,696,644,696,696,696,557,695,514,514.0,3,0,3.0,0.0,True,True,0.0,0.0,0.0,1.0,binary,cc,120646.0,1245933.0,1366579.0,0.08828322402144333,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,True,,True,,False,intermediate/15b4/comparisons/cmp_66091c879cda73f3.parquet,intermediate/15b4/comparisons/cmp_66091c879cda73f3.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_f5f9d92e52842a63,gt_7f50a9fa80553ca7,TNFSF15,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2004,583,,0,581,0,581,581,581,581,581,581,483,581,483,483.0,3,0,3.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,120646.0,1245933.0,1366579.0,0.08828322402144333,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,True,,True,,False,intermediate/15b4/comparisons/cmp_f5f9d92e52842a63.parquet,intermediate/15b4/comparisons/cmp_f5f9d92e52842a63.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_e854c14fa9f40a21,gt_9974caf98cb25074,TSLP,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2432,1985,,0,1189,1,1189,1190,1126,1190,1190,1190,478,1189,455,455.0,201,0,201.0,0.0,True,True,0.0,0.0,0.0,1.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,5051.0,27607.0,32658.0,0.15466348214832507,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e854c14fa9f40a21.parquet,intermediate/15b4/comparisons/cmp_e854c14fa9f40a21.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_ebe379c15a6da6e9,gt_9974caf98cb25074,TSLP,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2432,1074,,0,1035,0,1035,1035,994,1035,1035,1035,542,1035,516,516.0,214,0,214.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ebe379c15a6da6e9.parquet,intermediate/15b4/comparisons/cmp_ebe379c15a6da6e9.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_381d86345f6977a1,gt_9974caf98cb25074,TSLP,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2432,626,,0,609,0,609,609,609,609,609,609,448,609,448,448.0,201,0,201.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,True,,True,,False,intermediate/15b4/comparisons/cmp_381d86345f6977a1.parquet,intermediate/15b4/comparisons/cmp_381d86345f6977a1.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_a54e8bec4ce3739c,gt_9974caf98cb25074,TSLP,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2432,1026,,0,688,2,688,690,653,690,690,690,469,686,439,439.0,198,40,198.0,40.0,True,True,0.0,0.0,4.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,True,,True,,True,intermediate/15b4/comparisons/cmp_a54e8bec4ce3739c.parquet,intermediate/15b4/comparisons/cmp_a54e8bec4ce3739c.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,True,True,True,True
cmp_e83cc1f827b5754c,gt_d84fcd64ca861af7,EPHX2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2535,1980,,0,1238,0,1238,1238,1165,1238,1238,1238,780,1235,730,730.0,27,0,27.0,0.0,True,True,0.0,0.0,3.0,2.0,binary,cc,58559.0,937358.0,995917.0,0.0587990766298798,True,binary,cc,1978.0,27704.0,29682.0,0.06663971430496597,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e83cc1f827b5754c.parquet,intermediate/15b4/comparisons/cmp_e83cc1f827b5754c.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_3a2a97dcf17ee031,gt_d84fcd64ca861af7,EPHX2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2535,1093,,0,1088,0,1088,1088,1041,1088,1088,1088,814,1086,774,774.0,26,0,26.0,0.0,True,True,0.0,0.0,2.0,1.0,binary,cc,58559.0,937358.0,995917.0,0.0587990766298798,True,binary,cc,1503.0,13583.0,15086.0,0.09962879490918733,True,True,,True,,False,intermediate/15b4/comparisons/cmp_3a2a97dcf17ee031.parquet,intermediate/15b4/comparisons/cmp_3a2a97dcf17ee031.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_f22a7cef0aba19fb,gt_d84fcd64ca861af7,EPHX2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2535,1026,,0,721,0,721,721,681,721,721,721,622,718,584,584.0,9,0,9.0,0.0,True,True,0.0,0.0,3.0,0.0,binary,cc,58559.0,937358.0,995917.0,0.0587990766298798,True,binary,cc,19044.0,310689.0,329733.0,0.057755820618500424,True,True,,True,,False,intermediate/15b4/comparisons/cmp_f22a7cef0aba19fb.parquet,intermediate/15b4/comparisons/cmp_f22a7cef0aba19fb.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_f6c8d3d544ec5e35,gt_2a7e2fce1378c79e,SLC22A12,GBMI,GBMI::Gout,Gout,AFR,PRIMARY,False,True,0.01,5e-08,3,50,1710,1184,,0,710,0,710,710,675,710,710,710,258,707,243,243.0,146,0,146.0,0.0,True,True,0.0,0.0,3.0,0.0,binary,cc,24278.0,1027375.0,1051653.0,0.023085561492241263,True,binary,cc,1312.0,33902.0,35214.0,0.03725790878627819,True,True,,True,,False,intermediate/15b4/comparisons/cmp_f6c8d3d544ec5e35.parquet,intermediate/15b4/comparisons/cmp_f6c8d3d544ec5e35.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_463c53e9f46e30d8,gt_2a7e2fce1378c79e,SLC22A12,GBMI,GBMI::Gout,Gout,AMR,PRIMARY,False,True,0.01,5e-08,3,50,1710,596,,0,594,1,594,595,567,595,595,595,303,593,287,287.0,151,0,151.0,0.0,True,True,0.0,0.0,2.0,0.0,binary,cc,24278.0,1027375.0,1051653.0,0.023085561492241263,True,binary,cc,557.0,17629.0,18186.0,0.03062795557021885,True,True,,True,,False,intermediate/15b4/comparisons/cmp_463c53e9f46e30d8.parquet,intermediate/15b4/comparisons/cmp_463c53e9f46e30d8.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_ed5bdc4e95af264b,gt_2a7e2fce1378c79e,SLC22A12,GBMI,GBMI::Gout,Gout,EAS,PRIMARY,False,True,0.01,5e-08,3,50,1710,662,,0,370,0,370,370,349,370,370,370,254,367,236,236.0,146,99,146.0,99.0,True,True,0.0,0.0,3.0,0.0,binary,cc,24278.0,1027375.0,1051653.0,0.023085561492241263,True,binary,cc,10425.0,338934.0,349359.0,0.029840364782358547,True,True,,True,,True,intermediate/15b4/comparisons/cmp_ed5bdc4e95af264b.parquet,intermediate/15b4/comparisons/cmp_ed5bdc4e95af264b.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,True,True,True,True
cmp_a6275c7613e223b1,gt_fd539737d1f5d9cb,F11,GBMI,GBMI::VTE,Venous thromboembolism,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2195,1828,,0,1235,0,1235,1235,1157,1235,1235,1235,749,1228,689,689.0,225,0,225.0,0.0,True,True,0.0,0.0,4.0,7.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1466.0,31042.0,32508.0,0.045096591608219515,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a6275c7613e223b1.parquet,intermediate/15b4/comparisons/cmp_a6275c7613e223b1.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_f1d366955c52855b,gt_fd539737d1f5d9cb,F11,GBMI,GBMI::VTE,Venous thromboembolism,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2195,733,,0,733,0,733,733,733,733,733,733,688,730,686,686.0,214,0,214.0,0.0,True,True,0.0,0.0,2.0,3.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1037.0,12479.0,13516.0,0.07672388280556378,True,True,,True,,False,intermediate/15b4/comparisons/cmp_f1d366955c52855b.parquet,intermediate/15b4/comparisons/cmp_f1d366955c52855b.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_add0fff00fe30c88,gt_fd539737d1f5d9cb,F11,GBMI,GBMI::VTE,Venous thromboembolism,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2195,598,,0,598,0,598,598,598,598,598,598,590,597,589,589.0,212,0,212.0,0.0,True,True,0.0,0.0,1.0,0.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,193.0,77462.0,77655.0,0.0024853518768913787,True,True,,True,,False,intermediate/15b4/comparisons/cmp_add0fff00fe30c88.parquet,intermediate/15b4/comparisons/cmp_add0fff00fe30c88.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_a948136728fe0452,gt_698ec9454245813e,F2,GBMI,GBMI::VTE,Venous thromboembolism,AFR,PRIMARY,False,True,0.01,5e-08,3,50,1188,1131,,0,483,0,483,483,444,483,483,483,248,482,227,227.0,45,0,45.0,0.0,True,True,0.0,0.0,0.0,1.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1466.0,31042.0,32508.0,0.045096591608219515,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a948136728fe0452.parquet,intermediate/15b4/comparisons/cmp_a948136728fe0452.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_71589a44d3743513,gt_698ec9454245813e,F2,GBMI,GBMI::VTE,Venous thromboembolism,AMR,PRIMARY,False,True,0.01,5e-08,3,50,1188,292,,0,292,0,292,292,292,292,292,292,260,292,260,260.0,45,0,45.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1037.0,12479.0,13516.0,0.07672388280556378,True,True,,True,,False,intermediate/15b4/comparisons/cmp_71589a44d3743513.parquet,intermediate/15b4/comparisons/cmp_71589a44d3743513.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_b65743ed0dbea3ab,gt_698ec9454245813e,F2,GBMI,GBMI::VTE,Venous thromboembolism,EAS,PRIMARY,False,True,0.01,5e-08,3,50,1188,157,,0,157,0,157,157,157,157,157,157,149,157,149,149.0,44,0,44.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,193.0,77462.0,77655.0,0.0024853518768913787,True,True,,True,,False,intermediate/15b4/comparisons/cmp_b65743ed0dbea3ab.parquet,intermediate/15b4/comparisons/cmp_b65743ed0dbea3ab.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_a6be1a7fe0f56ba2,gt_eb75fbbeba239dab,VWF,GBMI,GBMI::VTE,Venous thromboembolism,AFR,PRIMARY,False,True,0.01,5e-08,3,50,3580,3311,,0,2158,0,2158,2158,2062,2158,2158,2158,1225,2155,1166,1166.0,36,0,36.0,0.0,True,True,0.0,0.0,2.0,2.0,binary,cc,23643.0,875584.0,899227.0,0.02745592159568846,True,binary,cc,1271.0,30011.0,31282.0,0.045096591608219515,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a6be1a7fe0f56ba2.parquet,intermediate/15b4/comparisons/cmp_a6be1a7fe0f56ba2.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_9e43be5ec3a7c37f,gt_eb75fbbeba239dab,VWF,GBMI,GBMI::VTE,Venous thromboembolism,AMR,PRIMARY,False,True,0.01,5e-08,3,50,3580,1065,,0,1065,0,1065,1065,1065,1065,1065,1065,968,1063,966,966.0,13,0,13.0,0.0,True,True,0.0,0.0,1.0,1.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1037.0,12479.0,13516.0,0.07672388280556378,True,True,,True,,False,intermediate/15b4/comparisons/cmp_9e43be5ec3a7c37f.parquet,intermediate/15b4/comparisons/cmp_9e43be5ec3a7c37f.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_1da2477066b379c3,gt_eb75fbbeba239dab,VWF,GBMI,GBMI::VTE,Venous thromboembolism,EAS,PRIMARY,False,True,0.01,5e-08,3,50,3580,689,,0,689,0,689,689,689,689,689,689,660,688,659,659.0,13,0,13.0,0.0,True,True,0.0,0.0,1.0,0.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,193.0,77462.0,77655.0,0.0024853518768913787,True,True,,True,,False,intermediate/15b4/comparisons/cmp_1da2477066b379c3.parquet,intermediate/15b4/comparisons/cmp_1da2477066b379c3.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True
cmp_9d8c13f3b6460d45,gt_c2f3696fd5d03431,PNPLA3,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2102,2102,2102.0,0,2102,0,2102,2102,1973,1478,1478,1478,900,1344,818,,228,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_9d8c13f3b6460d45.parquet,intermediate/15b4/comparisons/cmp_9d8c13f3b6460d45.json,PROCESSED_NOW,400822.0,,400822.0,,6214.0,,6214.0,,True,True,True,True,True,True,False,True,False,True
cmp_5181e0eccfa7681d,gt_c2f3696fd5d03431,PNPLA3,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2102,2102,2102.0,0,2102,0,2102,2102,1973,1352,1352,1352,979,1258,896,,239,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5181e0eccfa7681d.parquet,intermediate/15b4/comparisons/cmp_5181e0eccfa7681d.json,PROCESSED_NOW,400822.0,,400822.0,,8407.0,,8407.0,,True,True,True,True,True,True,False,True,False,True
cmp_079478dee00a071e,gt_07bc6b913823d770,FGFR1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2214,2214,2214.0,0,2214,0,2214,2214,2039,1119,1119,1106,468,957,373,,15,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_079478dee00a071e.parquet,intermediate/15b4/comparisons/cmp_079478dee00a071e.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_5b22527d173ee7fa,gt_07bc6b913823d770,FGFR1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2214,2214,2214.0,0,2214,0,2214,2214,2039,1053,1053,1045,545,914,442,,15,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5b22527d173ee7fa.parquet,intermediate/15b4/comparisons/cmp_5b22527d173ee7fa.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_bad094ab84784157,gt_07bc6b913823d770,FGFR1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2214,2214,2214.0,0,2214,0,2214,2214,2039,885,885,872,570,834,466,,15,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_bad094ab84784157.parquet,intermediate/15b4/comparisons/cmp_bad094ab84784157.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_2578fe8a5e432812,gt_5aa064f396f10864,FGFR4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2050,2050,2050.0,0,2050,0,2050,2050,1860,1254,1254,1254,561,1127,454,,4,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2578fe8a5e432812.parquet,intermediate/15b4/comparisons/cmp_2578fe8a5e432812.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_cf79a21217ebfd45,gt_5aa064f396f10864,FGFR4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2050,2050,2050.0,0,2050,0,2050,2050,1860,1101,1101,1101,788,1041,662,,4,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_cf79a21217ebfd45.parquet,intermediate/15b4/comparisons/cmp_cf79a21217ebfd45.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_2278a2ee61e3c94f,gt_5aa064f396f10864,FGFR4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2050,2050,2050.0,0,2050,0,2050,2050,1860,1011,1011,1011,778,986,653,,4,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2278a2ee61e3c94f.parquet,intermediate/15b4/comparisons/cmp_2278a2ee61e3c94f.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_a65923a60135b609,gt_d79e322e54d14839,GDF15,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,1816,1816,1816.0,0,1816,0,1816,1816,1655,1211,1211,1211,583,1126,485,,36,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a65923a60135b609.parquet,intermediate/15b4/comparisons/cmp_a65923a60135b609.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_c93179e9cff3fff4,gt_d79e322e54d14839,GDF15,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1816,1816,1816.0,0,1816,0,1816,1816,1655,1040,1040,1040,639,876,534,,36,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c93179e9cff3fff4.parquet,intermediate/15b4/comparisons/cmp_c93179e9cff3fff4.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_06c4746c5e993d05,gt_d79e322e54d14839,GDF15,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,1816,1816,1816.0,0,1816,0,1816,1816,1655,941,941,941,661,931,554,,36,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_06c4746c5e993d05.parquet,intermediate/15b4/comparisons/cmp_06c4746c5e993d05.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
